TripCode,Time,SampleID,Depth,Nitrate,Phosphate,Silicate
MAI20170323,3/24/2017,MAI20170323_60,60,3.4,0.32,1.2
MAI20170323,3/24/2017,MAI20170323_75,75,7.7,0.62,2.8
MAI20170323,3/24/2017,MAI20170323_85,85,7.7,0.64,2.7
MAI20170412,4/12/2017,MAI20170412_0,0,6.6,0.53,2.2
MAI20170412,4/12/2017,MAI20170412_10,10,6.6,0.54,2.3
MAI20170412,4/12/2017,MAI20170412_20,20,5.6,0.46,2.0
MAI20170412,4/12/2017,MAI20170412_30,30,4.6,0.42,1.7
MAI20170412,4/12/2017,MAI20170412_40,40,0.7,0.15,0.4
MAI20170412,4/12/2017,MAI20170412_50,50,1.3,0.23,0.8
MAI20170412,4/12/2017,MAI20170412_60,60,1.3,0.21,0.7
MAI20170412,4/12/2017,MAI20170412_75,75,1.5,0.22,0.8
MAI20170412,4/12/2017,MAI20170412_85,85,2.9,0.32,1.5
MAI20170601,6/2/2017,MAI20170601_0,0,3.8,0.38,1.2
MAI20170601,6/2/2017,MAI20170601_10,10,3.8,0.39,1.2
MAI20170601,6/2/2017,MAI20170601_20,20,3.8,0.38,1.2
MAI20170601,6/2/2017,MAI20170601_30,30,3.9,0.36,1.2
MAI20170601,6/2/2017,MAI20170601_40,40,3.8,0.37,1.1
MAI20170601,6/2/2017,MAI20170601_50,50,3.8,0.38,1.2
MAI20170601,6/2/2017,MAI20170601_60,60,3.8,0.36,1.1
MAI20170601,6/2/2017,MAI20170601_75,75,3.8,0.37,1.2
MAI20170601,6/2/2017,MAI20170601_85,85,3.9,0.39,1.2
MAI20170626,6/27/2017,MAI20170626_0,0,3.5,0.37,0.9
MAI20170626,6/27/2017,MAI20170626_10,10,3.5,0.36,0.8
MAI20170626,6/27/2017,MAI20170626_20,20,3.5,0.35,0.8
MAI20170626,6/27/2017,MAI20170626_30,30,3.5,0.35,0.8
MAI20170626,6/27/2017,MAI20170626_40,40,3.5,0.35,0.8
MAI20170626,6/27/2017,MAI20170626_50,50,3.5,0.34,0.8
MAI20170626,6/27/2017,MAI20170626_60,60,3.5,0.35,0.8
MAI20170626,6/27/2017,MAI20170626_75,75,3.7,0.38,1.0
MAI20170626,6/27/2017,MAI20170626_85,85,3.7,0.38,1.0
MAI20170801,8/1/2017,MAI20170801_0,0,3.8,0.36,0.9
MAI20170801,8/1/2017,MAI20170801_10,10,3.9,0.35,0.8
MAI20170801,8/1/2017,MAI20170801_20,20,3.9,0.36,0.8
MAI20170801,8/1/2017,MAI20170801_30,30,3.9,0.39,0.9
MAI20170801,8/1/2017,MAI20170801_40,40,3.9,0.4,1.0
MAI20170801,8/1/2017,MAI20170801_50,50,3.9,0.4,1.0
MAI20170801,8/1/2017,MAI20170801_60,60,3.9,0.4,0.9
MAI20170801,8/1/2017,MAI20170801_75,75,3.9,0.4,0.9
MAI20170801,8/1/2017,MAI20170801_85,85,3.8,0.37,1.0
MAI20170921,9/22/2017,MAI20170921_0,0,3.1,0.34,1.0
MAI20170921,9/22/2017,MAI20170921_10,10,3.3,0.36,1.0
MAI20170921,9/22/2017,MAI20170921_20,20,3.4,0.37,1.0
MAI20170921,9/22/2017,MAI20170921_30,30,3.3,0.34,0.9
MAI20170921,9/22/2017,MAI20170921_40,40,3.3,0.35,1.0
MAI20170921,9/22/2017,MAI20170921_50,50,3.1,0.33,0.9
MAI20170921,9/22/2017,MAI20170921_60,60,3.1,0.36,0.8
MAI20170921,9/22/2017,MAI20170921_75,75,2.7,0.33,0.8
MAI20170921,9/22/2017,MAI20170921_85,85,2.3,0.31,0.8
MAI20171015,10/16/2017,MAI20171015_0,0,,,
MAI20171015,10/16/2017,MAI20171015_10,10,,,
MAI20171015,10/16/2017,MAI20171015_20,20,,,
MAI20171015,10/16/2017,MAI20171015_30,30,,,
MAI20171015,10/16/2017,MAI20171015_40,40,,,
MAI20171015,10/16/2017,MAI20171015_50,50,,,
MAI20171015,10/16/2017,MAI20171015_60,60,,,
MAI20171015,10/16/2017,MAI20171015_75,75,,,
MAI20171015,10/16/2017,MAI20171015_85,85,,,
MAI20171123,11/24/2017,MAI20171123_0,0,0.0,0.14,0.8
MAI20171123,11/24/2017,MAI20171123_10,10,0.0,0.13,0.8
MAI20171123,11/24/2017,MAI20171123_20,20,2.7,0.31,1.3
MAI20171123,11/24/2017,MAI20171123_30,30,5.7,0.52,1.7
MAI20171123,11/24/2017,MAI20171123_40,40,6.7,0.53,1.8
MAI20171123,11/24/2017,MAI20171123_50,50,8.9,0.67,2.7
MAI20171123,11/24/2017,MAI20171123_60,60,9.2,0.67,2.9
MAI20171123,11/24/2017,MAI20171123_75,75,9.5,0.74,3.2
MAI20171123,11/24/2017,MAI20171123_85,85,9.6,0.74,3.3
MAI20171217,12/18/2017,MAI20171217_0,0,0.0,0.07,0.4
MAI20171217,12/18/2017,MAI20171217_10,10,0.0,0.07,0.3
MAI20171217,12/18/2017,MAI20171217_20,20,0.0,0.09,0.3
MAI20171217,12/18/2017,MAI20171217_30,30,0.8,0.14,0.4
MAI20171217,12/18/2017,MAI20171217_40,40,2.5,0.26,1.0
MAI20171217,12/18/2017,MAI20171217_50,50,3.9,0.36,1.5
MAI20171217,12/18/2017,MAI20171217_60,60,7.2,0.59,2.7
MAI20171217,12/18/2017,MAI20171217_75,75,8.4,0.61,3.2
MAI20171217,12/18/2017,MAI20171217_85,85,8.4,0.66,3.3
MAI20180116,1/17/2018,MAI20180116_0,0,0.2,0.12,0.4
MAI20180116,1/17/2018,MAI20180116_10,10,0.2,0.12,0.4
MAI20180116,1/17/2018,MAI20180116_20,20,0.4,0.15,0.5
MAI20180116,1/17/2018,MAI20180116_30,30,0.7,0.17,0.5
MAI20180116,1/17/2018,MAI20180116_40,40,0.7,0.18,0.5
MAI20180116,1/17/2018,MAI20180116_50,50,0.8,0.18,0.5
MAI20180116,1/17/2018,MAI20180116_60,60,0.7,0.15,0.5
MAI20180116,1/17/2018,MAI20180116_75,75,0.7,0.16,0.5
MAI20180116,1/17/2018,MAI20180116_85,85,0.9,0.21,0.5
MAI20180301,3/2/2018,MAI20180301_0,0,0.0,0.07,0.0
MAI20180301,3/2/2018,MAI20180301_10,10,0.0,0.08,0.0
MAI20180301,3/2/2018,MAI20180301_20,20,0.0,0.09,0.0
MAI20180301,3/2/2018,MAI20180301_30,30,0.0,0.1,0.0
MAI20180301,3/2/2018,MAI20180301_40,40,0.7,0.17,0.2
MAI20180301,3/2/2018,MAI20180301_50,50,1.1,0.19,0.4
MAI20180301,3/2/2018,MAI20180301_60,60,1.8,0.25,0.6
MAI20180301,3/2/2018,MAI20180301_75,75,5.9,0.48,2.1
MAI20180301,3/2/2018,MAI20180301_85,85,6.7,0.55,2.5
MAI20180315,3/16/2018,MAI20180315_0,0,0.0,0.09,0.4
MAI20180315,3/16/2018,MAI20180315_10,10,0.0,0.09,0.4
MAI20180315,3/16/2018,MAI20180315_20,20,0.0,0.09,0.4
MAI20180315,3/16/2018,MAI20180315_30,30,0.0,0.1,0.4
MAI20180315,3/16/2018,MAI20180315_40,40,0.0,0.1,0.4
MAI20180315,3/16/2018,MAI20180315_50,50,0.0,0.09,0.4
MAI20180315,3/16/2018,MAI20180315_60,60,0.1,0.1,0.4
MAI20180315,3/16/2018,MAI20180315_75,75,4.9,0.47,2.0
MAI20180315,3/16/2018,MAI20180315_85,85,5.5,0.49,2.2
MAI20180418,4/19/2018,MAI20180418_0,0,2.2,0.28,0.9
MAI20180418,4/19/2018,MAI20180418_10,10,2.2,0.27,0.9
MAI20180418,4/19/2018,MAI20180418_20,20,2.1,0.26,0.9
MAI20180418,4/19/2018,MAI20180418_30,30,2.0,0.27,0.9
MAI20180418,4/19/2018,MAI20180418_40,40,1.8,0.26,0.9
MAI20180418,4/19/2018,MAI20180418_50,50,1.3,0.23,0.7
MAI20180418,4/19/2018,MAI20180418_60,60,0.9,0.27,0.8
MAI20180418,4/19/2018,MAI20180418_75,75,0.9,0.23,0.8
MAI20180418,4/19/2018,MAI20180418_85,85,0.8,0.22,0.8
MAI20180605,6/6/2018,MAI20180605_0,0,2.9,0.31,1.1
MAI20180605,6/6/2018,MAI20180605_10,10,2.9,0.29,1.1
MAI20180605,6/6/2018,MAI20180605_20,20,2.9,0.29,1.1
MAI20180605,6/6/2018,MAI20180605_30,30,2.9,0.3,1.1
MAI20180605,6/6/2018,MAI20180605_40,40,2.9,0.29,1.1
MAI20180605,6/6/2018,MAI20180605_50,50,2.9,0.31,1.1
MAI20180605,6/6/2018,MAI20180605_60,60,2.5,0.27,1.1
MAI20180605,6/6/2018,MAI20180605_75,75,2.1,0.25,1.0
MAI20180605,6/6/2018,MAI20180605_85,85,1.9,0.26,1.2
MAI20180627,6/28/2018,MAI20180627_0,0,2.6,0.31,0.7
MAI20180627,6/28/2018,MAI20180627_10,10,2.7,0.3,0.7
MAI20180627,6/28/2018,MAI20180627_20,20,2.7,0.31,0.6
MAI20180627,6/28/2018,MAI20180627_30,30,2.9,0.32,0.7
MAI20180627,6/28/2018,MAI20180627_40,40,3.1,0.33,0.7
MAI20180627,6/28/2018,MAI20180627_50,50,2.9,0.33,0.8
MAI20180627,6/28/2018,MAI20180627_60,60,2.9,0.33,0.8
MAI20180627,6/28/2018,MAI20180627_75,75,3.1,0.35,0.8
MAI20180627,6/28/2018,MAI20180627_85,85,3.1,0.33,0.8
MAI20180711,7/12/2018,MAI20180711_0,0,3.6,0.36,0.8
MAI20180711,7/12/2018,MAI20180711_10,10,3.6,0.38,0.9
MAI20180711,7/12/2018,MAI20180711_20,20,3.6,0.37,0.9
MAI20180711,7/12/2018,MAI20180711_30,30,3.6,0.38,0.9
MAI20180711,7/12/2018,MAI20180711_40,40,3.6,0.38,0.9
MAI20180711,7/12/2018,MAI20180711_50,50,3.6,0.36,1.0
MAI20180711,7/12/2018,MAI20180711_60,60,3.6,0.35,0.9
MAI20180711,7/12/2018,MAI20180711_75,75,3.4,0.34,0.8
MAI20180711,7/12/2018,MAI20180711_85,85,3.3,0.34,0.9
MAI20180919,9/20/2018,MAI20180919_0,0,3.3,0.4,0.6
MAI20180919,9/20/2018,MAI20180919_10,10,3.3,0.38,0.6
MAI20180919,9/20/2018,MAI20180919_20,20,3.3,0.39,0.6
MAI20180919,9/20/2018,MAI20180919_30,30,3.4,0.38,0.6
MAI20180919,9/20/2018,MAI20180919_40,40,3.4,0.39,0.6
MAI20180919,9/20/2018,MAI20180919_50,50,3.4,0.37,0.7
MAI20180919,9/20/2018,MAI20180919_60,60,3.1,0.37,0.6
MAI20180919,9/20/2018,MAI20180919_75,75,2.4,0.35,0.5
MAI20180919,9/20/2018,MAI20180919_85,85,2.4,0.35,0.5
MAI20181018,10/19/2018,MAI20181018_0,0,0.0,0.13,0.0
MAI20181018,10/19/2018,MAI20181018_10,10,0.2,0.17,0.0
MAI20181018,10/19/2018,MAI20181018_20,20,1.6,0.29,0.5
MAI20181018,10/19/2018,MAI20181018_30,30,1.8,0.31,0.6
MAI20181018,10/19/2018,MAI20181018_40,40,2.0,0.36,0.8
MAI20181018,10/19/2018,MAI20181018_50,50,2.3,0.36,0.9
MAI20181018,10/19/2018,MAI20181018_60,60,2.9,0.38,1.0
MAI20181018,10/19/2018,MAI20181018_75,75,3.3,0.45,1.3
MAI20181018,10/19/2018,MAI20181018_85,85,3.5,0.41,1.5
MAI20181204,12/5/2018,MAI20181204_0,0,0.0,0.11,0.0
MAI20181204,12/5/2018,MAI20181204_10,10,0.0,0.15,0.2
MAI20181204,12/5/2018,MAI20181204_20,20,0.4,0.17,0.5
MAI20181204,12/5/2018,MAI20181204_30,30,0.2,0.16,0.5
MAI20181204,12/5/2018,MAI20181204_40,40,0.2,0.15,0.6
MAI20181204,12/5/2018,MAI20181204_50,50,0.2,0.15,0.6
MAI20181204,12/5/2018,MAI20181204_60,60,0.5,0.17,0.7
MAI20181204,12/5/2018,MAI20181204_75,75,2.0,0.26,1.0
MAI20181204,12/5/2018,MAI20181204_85,85,6.4,0.56,2.4
MAI20190106,1/7/2019,MAI20190106_0,0,0.0,0.13,0.2
MAI20190106,1/7/2019,MAI20190106_10,10,0.0,0.13,0.2
MAI20190106,1/7/2019,MAI20190106_20,20,0.0,0.14,0.2
MAI20190106,1/7/2019,MAI20190106_30,30,0.0,0.15,0.2
MAI20190106,1/7/2019,MAI20190106_40,40,0.2,0.16,0.2
MAI20190106,1/7/2019,MAI20190106_50,50,0.3,0.16,0.3
MAI20190106,1/7/2019,MAI20190106_60,60,2.9,0.36,1.0
MAI20190106,1/7/2019,MAI20190106_75,75,5.5,0.49,2.0
MAI20190106,1/7/2019,MAI20190106_85,85,5.5,0.5,2.0
MAI20190320,3/21/2019,MAI20190320_0,0,0.0,0.11,0.3
MAI20190320,3/21/2019,MAI20190320_10,10,0.0,0.11,0.3
MAI20190320,3/21/2019,MAI20190320_20,20,0.0,0.11,0.4
MAI20190320,3/21/2019,MAI20190320_30,30,0.0,0.14,0.3
MAI20190320,3/21/2019,MAI20190320_40,40,0.2,0.15,0.4
MAI20190320,3/21/2019,MAI20190320_50,50,0.4,0.19,0.4
MAI20190320,3/21/2019,MAI20190320_60,60,3.9,0.4,1.8
MAI20190320,3/21/2019,MAI20190320_75,75,5.1,0.48,2.2
MAI20190320,3/21/2019,MAI20190320_85,85,7.1,0.61,3.0
MAI20190430,5/1/2019,MAI20190430_0,0,1.1,0.24,0.7
MAI20190430,5/1/2019,MAI20190430_10,10,1.1,0.23,0.7
MAI20190430,5/1/2019,MAI20190430_20,20,1.1,0.26,0.7
MAI20190430,5/1/2019,MAI20190430_30,30,1.1,0.24,0.7
MAI20190430,5/1/2019,MAI20190430_40,40,1.1,0.25,0.7
MAI20190430,5/1/2019,MAI20190430_50,50,1.0,0.25,0.7
MAI20190430,5/1/2019,MAI20190430_60,60,1.0,0.23,0.7
MAI20190430,5/1/2019,MAI20190430_75,75,0.9,0.23,0.7
MAI20190430,5/1/2019,MAI20190430_85,85,0.8,0.22,0.7
MAI20190624,6/24/2019,MAI20190624_0,0,3.0,0.36,0.9
MAI20190624,6/24/2019,MAI20190624_10,10,3.0,0.36,0.9
MAI20190624,6/24/2019,MAI20190624_20,20,3.0,0.36,0.9
MAI20190624,6/24/2019,MAI20190624_30,30,2.9,0.35,0.9
MAI20190624,6/24/2019,MAI20190624_40,40,2.9,0.35,0.8
MAI20190624,6/24/2019,MAI20190624_50,50,2.9,0.34,0.9
MAI20190624,6/24/2019,MAI20190624_60,60,2.9,0.35,0.9
MAI20190624,6/24/2019,MAI20190624_75,75,2.9,0.35,0.9
MAI20190624,6/24/2019,MAI20190624_85,85,2.9,0.36,1.0
MAI20190731,7/31/2019,MAI20190731_0,0,2.9,0.33,1.1
MAI20190731,7/31/2019,MAI20190731_10,10,2.9,0.32,1.0
MAI20190731,7/31/2019,MAI20190731_20,20,2.9,0.33,1.1
MAI20190731,7/31/2019,MAI20190731_30,30,2.9,0.23,1.1
MAI20190731,7/31/2019,MAI20190731_40,40,2.9,0.31,1.1
MAI20190731,7/31/2019,MAI20190731_50,50,2.8,0.32,1.0
MAI20190731,7/31/2019,MAI20190731_60,60,2.8,0.33,1.0
MAI20190731,7/31/2019,MAI20190731_75,75,2.8,0.29,1.0
MAI20190731,7/31/2019,MAI20190731_85,85,2.8,0.31,1.0
MAI20190828,8/29/2019,MAI20190828_0,0,4.3,0.35,1.3
MAI20190828,8/29/2019,MAI20190828_10,10,4.9,0.36,1.4
MAI20190828,8/29/2019,MAI20190828_20,20,5.1,0.43,1.5
MAI20190828,8/29/2019,MAI20190828_30,30,5.1,0.37,1.5
MAI20190828,8/29/2019,MAI20190828_40,40,5.1,0.41,1.5
MAI20190828,8/29/2019,MAI20190828_50,50,5.1,0.37,1.5
MAI20190828,8/29/2019,MAI20190828_60,60,3.9,0.32,1.2
MAI20190828,8/29/2019,MAI20190828_75,75,3.7,0.33,1.1
MAI20190828,8/29/2019,MAI20190828_85,85,3.6,0.33,1.1
MAI20190925,9/25/2019,MAI20190925_0,0,2.8,0.37,0.4
MAI20190925,9/25/2019,MAI20190925_10,10,2.9,0.38,0.4
MAI20190925,9/25/2019,MAI20190925_20,20,3.3,0.41,0.4
MAI20190925,9/25/2019,MAI20190925_30,30,3.3,0.41,0.4
MAI20190925,9/25/2019,MAI20190925_40,40,3.4,0.41,0.4
MAI20190925,9/25/2019,MAI20190925_50,50,3.4,0.43,0.3
MAI20190925,9/25/2019,MAI20190925_60,60,3.1,0.41,0.4
MAI20190925,9/25/2019,MAI20190925_75,75,3.1,0.4,0.3
MAI20190925,9/25/2019,MAI20190925_85,85,3.1,0.4,0.3
MAI20191015,10/16/2019,MAI20191015_0,0,2.5,0.36,1.3
MAI20191015,10/16/2019,MAI20191015_10,10,2.6,0.35,1.3
MAI20191015,10/16/2019,MAI20191015_20,20,2.6,0.38,1.3
MAI20191015,10/16/2019,MAI20191015_30,30,3.0,0.38,1.3
MAI20191015,10/16/2019,MAI20191015_40,40,3.5,0.44,1.5
MAI20191015,10/16/2019,MAI20191015_50,50,4.3,0.5,1.9
MAI20191015,10/16/2019,MAI20191015_60,60,4.0,0.49,1.8
MAI20191015,10/16/2019,MAI20191015_75,75,4.0,0.5,2.0
MAI20191015,10/16/2019,MAI20191015_85,85,2.3,0.43,1.6
MAI20191121,11/22/2019,MAI20191121_0,0,0.4,0.23,0.0
MAI20191121,11/22/2019,MAI20191121_10,10,0.6,0.24,0.0
MAI20191121,11/22/2019,MAI20191121_20,20,1.3,0.28,0.2
MAI20191121,11/22/2019,MAI20191121_30,30,4.1,0.43,1.0
MAI20191121,11/22/2019,MAI20191121_40,40,4.8,0.48,1.4
MAI20191121,11/22/2019,MAI20191121_50,50,5.0,0.49,1.5
MAI20191121,11/22/2019,MAI20191121_60,60,5.1,0.5,1.6
MAI20191121,11/22/2019,MAI20191121_75,75,5.1,0.49,1.6
MAI20191121,11/22/2019,MAI20191121_85,85,5.1,0.49,1.6
MAI20191210,12/11/2019,MAI20191210_0,0,0.4,0.19,0.2
MAI20191210,12/11/2019,MAI20191210_10,10,0.6,0.22,0.3
MAI20191210,12/11/2019,MAI20191210_20,20,0.9,0.24,0.4
MAI20191210,12/11/2019,MAI20191210_30,30,1.0,0.23,0.4
MAI20191210,12/11/2019,MAI20191210_40,40,1.5,0.34,0.5
MAI20191210,12/11/2019,MAI20191210_50,50,2.1,0.36,0.8
MAI20191210,12/11/2019,MAI20191210_60,60,3.9,0.52,1.5
MAI20191210,12/11/2019,MAI20191210_75,75,4.0,0.51,1.5
MAI20191210,12/11/2019,MAI20191210_85,85,4.0,0.59,1.6
MAI20200106,1/7/2020,MAI20200106_0,0,0.0,0.12,0.3
MAI20200106,1/7/2020,MAI20200106_10,10,0.0,0.12,0.2
MAI20200106,1/7/2020,MAI20200106_20,20,0.0,0.13,0.2
MAI20200106,1/7/2020,MAI20200106_30,30,0.0,0.12,0.2
MAI20200106,1/7/2020,MAI20200106_40,40,0.9,0.24,0.5
MAI20200106,1/7/2020,MAI20200106_50,50,1.6,0.36,0.8
MAI20200106,1/7/2020,MAI20200106_60,60,2.4,0.4,1.3
MAI20200106,1/7/2020,MAI20200106_75,75,3.1,0.52,2.4
MAI20200106,1/7/2020,MAI20200106_85,85,2.9,0.53,2.2
MAI20200223,2/24/2020,MAI20200223_0,0,0.0,0.1,0.2
MAI20200223,2/24/2020,MAI20200223_10,10,0.0,0.13,0.2
MAI20200223,2/24/2020,MAI20200223_20,20,0.0,0.1,0.2
MAI20200223,2/24/2020,MAI20200223_30,30,0.0,0.12,0.2
MAI20200223,2/24/2020,MAI20200223_40,40,0.0,0.17,0.3
MAI20200223,2/24/2020,MAI20200223_50,50,1.4,0.22,0.7
MAI20200223,2/24/2020,MAI20200223_60,60,5.6,0.5,2.2
MAI20200223,2/24/2020,MAI20200223_75,75,7.9,0.65,3.3
MAI20200223,2/24/2020,MAI20200223_85,85,8.3,0.67,3.5
MAI20200526,5/26/2020,MAI20200526_0,0,4.1,0.41,1.3
MAI20200526,5/26/2020,MAI20200526_10,10,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_20,20,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_30,30,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_40,40,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_50,50,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_60,60,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_75,75,4.1,0.42,1.3
MAI20200526,5/26/2020,MAI20200526_85,85,4.2,0.43,1.3
MAI20200628,6/29/2020,MAI20200628_0,0,3.6,0.38,1.2
MAI20200628,6/29/2020,MAI20200628_10,10,3.6,0.38,1.2
MAI20200628,6/29/2020,MAI20200628_20,20,3.5,0.38,1.3
MAI20200628,6/29/2020,MAI20200628_30,30,3.5,0.38,1.3
MAI20200628,6/29/2020,MAI20200628_40,40,3.6,0.38,1.3
MAI20200628,6/29/2020,MAI20200628_50,50,3.6,0.38,1.3
MAI20200628,6/29/2020,MAI20200628_60,60,3.6,0.39,1.4
MAI20200628,6/29/2020,MAI20200628_75,75,4.1,0.43,1.7
MAI20200628,6/29/2020,MAI20200628_85,85,4.1,0.43,1.7
MAI20200810,8/10/2020,MAI20200810_0,0,4.7,0.44,1.5
MAI20200810,8/10/2020,MAI20200810_10,10,4.7,0.44,1.5
MAI20200810,8/10/2020,MAI20200810_20,20,4.7,0.43,1.5
MAI20200810,8/10/2020,MAI20200810_30,30,4.7,0.43,1.5
MAI20200810,8/10/2020,MAI20200810_40,40,4.7,0.43,1.5
MAI20200810,8/10/2020,MAI20200810_50,50,4.6,0.47,1.4
MAI20200810,8/10/2020,MAI20200810_60,60,3.8,0.43,1.3
MAI20200810,8/10/2020,MAI20200810_75,75,3.5,0.44,1.5
MAI20200810,8/10/2020,MAI20200810_85,85,3.5,0.44,1.5
MAI20200909,9/10/2020,MAI20200909_0,0,3.8,0.42,1.5
MAI20200909,9/10/2020,MAI20200909_10,10,3.8,0.42,1.4
MAI20200909,9/10/2020,MAI20200909_20,20,3.8,0.42,1.5
MAI20200909,9/10/2020,MAI20200909_30,30,3.8,0.43,1.5
MAI20200909,9/10/2020,MAI20200909_40,40,3.8,0.41,1.5
MAI20200909,9/10/2020,MAI20200909_50,50,3.8,0.41,1.5
MAI20200909,9/10/2020,MAI20200909_60,60,3.9,0.41,1.5
MAI20200909,9/10/2020,MAI20200909_75,75,3.9,0.43,1.5
MAI20200909,9/10/2020,MAI20200909_85,85,3.9,0.42,1.5
MAI20200928,9/29/2020,MAI20200928_0,0,1.8,0.32,0.3
MAI20200928,9/29/2020,MAI20200928_10,10,1.8,0.34,0.3
MAI20200928,9/29/2020,MAI20200928_20,20,1.9,0.34,0.2
MAI20200928,9/29/2020,MAI20200928_30,30,2.0,0.33,0.3
MAI20200928,9/29/2020,MAI20200928_40,40,2.1,0.34,0.3
MAI20200928,9/29/2020,MAI20200928_50,50,2.2,0.34,0.3
MAI20200928,9/29/2020,MAI20200928_60,60,2.1,0.34,0.3
MAI20200928,9/29/2020,MAI20200928_75,75,1.5,0.33,0.3
MAI20200928,9/29/2020,MAI20200928_85,85,1.5,0.33,0.3
MAI20201020,10/21/2020,MAI20201020_0,0,0.9,0.25,0.5
MAI20201020,10/21/2020,MAI20201020_10,10,1.4,0.29,0.6
MAI20201020,10/21/2020,MAI20201020_20,20,1.5,0.29,0.6
MAI20201020,10/21/2020,MAI20201020_30,30,1.5,0.3,0.6
MAI20201020,10/21/2020,MAI20201020_40,40,1.5,0.3,0.6
MAI20201020,10/21/2020,MAI20201020_50,50,1.6,0.3,0.6
MAI20201020,10/21/2020,MAI20201020_60,60,1.6,0.3,0.6
MAI20201020,10/21/2020,MAI20201020_75,75,3.9,0.48,1.5
MAI20201020,10/21/2020,MAI20201020_85,85,4.2,0.49,1.6
MAI20201118,11/19/2020,MAI20201118_0,0,0.0,0.12,0.4
MAI20201118,11/19/2020,MAI20201118_10,10,0.0,0.13,0.5
MAI20201118,11/19/2020,MAI20201118_20,20,0.0,0.14,0.5
MAI20201118,11/19/2020,MAI20201118_30,30,0.0,0.16,0.5
MAI20201118,11/19/2020,MAI20201118_40,40,0.6,0.25,0.7
MAI20201118,11/19/2020,MAI20201118_50,50,1.6,0.31,0.9
MAI20201118,11/19/2020,MAI20201118_60,60,4.0,0.46,1.9
MAI20201118,11/19/2020,MAI20201118_75,75,6.4,0.59,2.3
MAI20201118,11/19/2020,MAI20201118_85,85,6.8,0.61,2.3
MAI20210106,1/7/2021,MAI20210106_0,0,0.0,0.13,1.2
MAI20210106,1/7/2021,MAI20210106_10,10,0.0,0.13,1.2
MAI20210106,1/7/2021,MAI20210106_20,20,3.0,0.34,1.6
MAI20210106,1/7/2021,MAI20210106_30,30,4.3,0.43,1.9
MAI20210106,1/7/2021,MAI20210106_40,40,6.3,0.55,2.5
MAI20210106,1/7/2021,MAI20210106_50,50,7.7,0.67,2.9
MAI20210106,1/7/2021,MAI20210106_60,60,8.0,0.64,3.0
MAI20210106,1/7/2021,MAI20210106_75,75,8.8,0.69,3.3
MAI20210106,1/7/2021,MAI20210106_85,85,9.1,0.71,3.3
MAI20210215,2/16/2021,MAI20210215_0,0,0.0,0.12,0.9
MAI20210215,2/16/2021,MAI20210215_10,10,0.0,0.11,0.9
MAI20210215,2/16/2021,MAI20210215_20,20,0.0,0.12,0.9
MAI20210215,2/16/2021,MAI20210215_30,30,1.2,0.22,1.0
MAI20210215,2/16/2021,MAI20210215_40,40,3.2,0.33,1.6
MAI20210215,2/16/2021,MAI20210215_50,50,5.6,0.5,2.5
MAI20210215,2/16/2021,MAI20210215_60,60,8.6,0.7,3.6
MAI20210215,2/16/2021,MAI20210215_75,75,9.9,0.79,4.0
MAI20210215,2/16/2021,MAI20210215_85,85,10.0,0.81,4.1
MAI20210329,3/30/2021,MAI20210329_0,0,0.6,0.14,0.7
MAI20210329,3/30/2021,MAI20210329_10,10,0.7,0.16,0.9
MAI20210329,3/30/2021,MAI20210329_20,20,0.9,0.22,0.9
MAI20210329,3/30/2021,MAI20210329_30,30,1.3,0.18,1.1
MAI20210329,3/30/2021,MAI20210329_40,40,1.9,0.23,1.3
MAI20210329,3/30/2021,MAI20210329_50,50,2.1,0.25,1.3
MAI20210329,3/30/2021,MAI20210329_60,60,2.5,0.3,1.5
MAI20210329,3/30/2021,MAI20210329_75,75,3.1,0.35,1.7
MAI20210329,3/30/2021,MAI20210329_85,85,3.4,0.38,1.9
MAI20210428,4/28/2021,MAI20210428_0,0,2.0,0.24,1.2
MAI20210428,4/28/2021,MAI20210428_10,10,2.0,0.27,1.2
MAI20210428,4/28/2021,MAI20210428_20,20,2.0,0.26,1.2
MAI20210428,4/28/2021,MAI20210428_30,30,2.0,0.26,1.2
MAI20210428,4/28/2021,MAI20210428_40,40,2.1,0.29,1.3
MAI20210428,4/28/2021,MAI20210428_50,50,2.2,0.3,1.4
MAI20210428,4/28/2021,MAI20210428_60,60,2.0,0.25,1.3
MAI20210428,4/28/2021,MAI20210428_75,75,1.8,0.26,1.4
MAI20210428,4/28/2021,MAI20210428_85,85,1.7,0.27,1.5
MAI20210531,5/31/2021,MAI20210531_0,0,3.3,0.36,1.2
MAI20210531,5/31/2021,MAI20210531_10,10,3.3,0.37,1.1
MAI20210531,5/31/2021,MAI20210531_20,20,3.3,0.37,1.2
MAI20210531,5/31/2021,MAI20210531_30,30,3.3,0.37,1.2
MAI20210531,5/31/2021,MAI20210531_40,40,3.2,0.38,1.2
MAI20210531,5/31/2021,MAI20210531_50,50,3.2,0.38,1.2
MAI20210531,5/31/2021,MAI20210531_60,60,3.2,0.37,1.2
